# Sech² Hyperbolic Analysis
move_index,gamma,shift_unified_value,hyperbolic_coherence,bit_size_shift,sech2_error_rate,bit_size_energy,sech2_bit_coupling
1390,1861.379672,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1391,1862.121465,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1392,1863.425465,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1393,1864.353981,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1394,1865.367434,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1395,1866.836547,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1396,1868.085191,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1397,1868.706746,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1398,1870.421472,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1399,1871.416043,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1400,1872.441566,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1401,1872.865668,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1402,1874.508361,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1403,1874.913774,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1404,1877.095064,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1405,1878.022251,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1406,1879.153303,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1407,1880.082325,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1408,1880.611766,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1409,1882.321975,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1410,1883.408724,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1411,1884.005778,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1412,1885.198075,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1413,1887.053895,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1414,1887.808841,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1415,1888.938183,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1416,1890.348129,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1417,1890.612129,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1418,1891.678511,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1419,1892.867701,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1420,1894.558538,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1421,1895.697156,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1422,1896.585494,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1423,1897.513693,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1424,1898.829373,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1425,1900.006145,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1426,1900.571884,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1427,1901.891306,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1428,1902.805059,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1429,1904.089325,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1430,1906.102756,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1431,1906.597678,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1432,1907.332780,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1433,1908.433063,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1434,1909.465930,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1435,1910.733660,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1436,1911.704691,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1437,1913.182490,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1438,1914.352300,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1439,1915.054629,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1440,1916.606372,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1441,1917.344704,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1442,1918.786499,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1443,1919.207778,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1444,1919.937457,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1445,1922.101626,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1446,1923.280838,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1447,1924.055831,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1448,1925.231988,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1449,1926.211583,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1450,1926.820093,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1451,1928.417519,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1452,1929.487560,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1453,1930.258387,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1454,1931.760069,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1455,1932.875755,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1456,1934.416436,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1457,1934.907943,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1458,1935.924849,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1459,1936.873094,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1460,1937.968633,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1461,1939.050029,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1462,1940.977327,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1463,1941.822862,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1464,1942.633569,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1465,1943.367947,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1466,1945.153796,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1467,1945.922717,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1468,1946.609945,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1469,1947.917048,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1470,1949.030030,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1471,1950.743202,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1472,1951.536696,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1473,1952.850129,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1474,1953.448556,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1475,1954.418588,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1476,1955.315809,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1477,1956.848165,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1478,1958.314404,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1479,1958.851883,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1480,1960.418845,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1481,1961.359278,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1482,1962.233572,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1483,1963.621185,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1484,1964.357391,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1485,1965.377830,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1486,1966.117659,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1487,1968.471602,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1488,1969.047618,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1489,1970.305010,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1490,1970.855548,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1491,1971.970313,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1492,1973.182663,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1493,1974.347202,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1494,1975.080610,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1495,1977.173944,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1496,1977.271446,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1497,1978.801448,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1498,1980.371772,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1499,1980.910043,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1500,1981.748769,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1501,1982.663279,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1502,1983.923805,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1503,1985.416540,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1504,1986.757108,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1505,1987.873473,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1506,1988.251877,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1507,1989.702003,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1508,1990.478353,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1509,1992.001706,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1510,1992.784988,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1511,1993.577493,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1512,1995.168740,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1513,1996.796177,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1514,1997.390914,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1515,1998.279007,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1516,1999.545764,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1517,2000.434515,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1518,2000.929621,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1519,2002.896408,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1520,2004.139669,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1521,2005.077848,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1522,2005.900935,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1523,2007.125180,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1524,2008.418240,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1525,2009.176634,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1526,2010.153325,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1527,2011.020705,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1528,2012.538935,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1529,2013.872098,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1530,2015.186729,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1531,2016.029638,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1532,2016.800076,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1533,2017.386767,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1534,2019.264600,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1535,2019.884367,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1536,2021.196043,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1537,2022.545618,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1538,2023.572912,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1539,2024.488262,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1540,2025.878906,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1541,2026.738259,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1542,2027.573317,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1543,2028.582459,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1544,2029.385480,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1545,2031.750551,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1546,2032.420781,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1547,2033.017893,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1548,2034.554829,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1549,2035.077440,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1550,2036.527526,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1551,2037.217111,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1552,2038.841738,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1553,2039.443219,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1554,2040.839120,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1555,2042.344586,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1556,2043.217117,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1557,2044.121593,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1558,2045.037321,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1559,2045.802760,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1560,2047.098336,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1561,2048.454094,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1562,2049.847526,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1563,2050.906055,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1564,2051.718388,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1565,2052.407790,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1566,2054.059917,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1567,2055.180267,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1568,2055.572603,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1569,2056.620867,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1570,2058.450651,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1571,2059.448022,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1572,2060.868247,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1573,2061.367059,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1574,2062.572651,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1575,2063.283559,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1576,2064.304868,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1577,2065.832672,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1578,2066.985229,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1579,2068.345639,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1580,2068.669941,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1581,2070.504718,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1582,2071.377083,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1583,2071.990455,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1584,2073.397604,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1585,2074.171065,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1586,2075.028066,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1587,2077.117570,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1588,2078.155485,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1589,2078.939288,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1590,2079.567628,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1591,2080.910343,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1592,2081.799687,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1593,2083.300277,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1594,2083.779993,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1595,2085.389814,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1596,2086.580319,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1597,2087.473341,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1598,2088.712281,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
1599,2090.036207,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
